Engine speed,KMR_20_2020_10_20_Robert_Stanciu_5000_Part_1_WAVE_Solver.sum,Intake_rpm
rpm,kW,
1000.000977,3.724483013,6000
15000,47.80643845,6000
14500,50.26250076,6000
14000,52.59666061,6000
13500.00977,54.14183044,6000
12999.99023,54.81008911,6000
12500,54.45457077,6000
11999.99023,53.38830948,6000
11500.00977,53.0324707,6000
10999.98047,52.82897949,6000
10500.00977,54.57580185,6000
10000.00977,52.16439819,6000
9499.992188,52.52347183,6000
8999.995117,50.83932114,6000
8500.001953,47.15113831,6000
7999.994141,42.75337982,6000
7499.993164,37.46606064,6000
6999.998047,32.99573898,6000
6500.004883,29.17152977,6000
6000.003906,28.5351696,6000
5499.996094,28.92201042,6000
4999.999023,24.51518059,6000
4499.998047,20.22084045,6000
4000,16.70022964,6000
3499.998047,12.98087025,6000
3000.001953,11.89208984,6000
2499.996094,7.942018032,6000
1999.999023,6.467504025,6000
1500.001953,5.604506016,6000
999.9909058,3.765259981,6000
15000,48.95800018,6000
14499.99023,51.86639023,6000
14000,53.85289001,6000
13500,55.10573959,6000
